source_path,trimmed_path,label,split,is_phrase
Strings/Contrabass/ordinario/Cb-ord-B3-ff-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-B3-ff-2c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-B3-mf-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-B3-mf-1c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-B3-mf-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-B3-mf-2c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-B3-pp-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-B3-pp-1c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-B3-pp-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-B3-pp-2c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-B4-ff-1c-T15d.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-B4-ff-1c-T15d.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-B4-mf-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-B4-mf-1c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-B4-pp-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-B4-pp-1c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C#2-ff-3c-T11u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C#2-ff-3c-T11u.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-C#2-ff-4c-T27u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C#2-ff-4c-T27u.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-C#2-mf-3c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C#2-mf-3c-N.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-C#2-mf-4c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C#2-mf-4c-N.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-C#2-pp-3c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C#2-pp-3c-N.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-C#2-pp-4c-R100u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C#2-pp-4c-R100u.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-C#3-ff-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C#3-ff-1c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C#3-ff-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C#3-ff-2c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C#3-ff-3c-T20u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C#3-ff-3c-T20u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C#3-ff-4c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C#3-ff-4c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C#3-mf-1c-T11u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C#3-mf-1c-T11u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C#3-mf-2c-T17u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C#3-mf-2c-T17u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C#3-mf-3c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C#3-mf-3c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C#3-mf-4c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C#3-mf-4c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C#3-pp-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C#3-pp-1c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C#3-pp-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C#3-pp-2c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C#3-pp-3c-T10u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C#3-pp-3c-T10u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C#3-pp-4c-T16d.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C#3-pp-4c-T16d.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C#4-ff-1c-T22u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C#4-ff-1c-T22u.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-C#4-ff-2c-T13u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C#4-ff-2c-T13u.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-C#4-mf-1c-T29u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C#4-mf-1c-T29u.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-C#4-mf-2c-T12u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C#4-mf-2c-T12u.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-C#4-pp-1c-T10u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C#4-pp-1c-T10u.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-C#4-pp-2c-T10u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C#4-pp-2c-T10u.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-C2-ff-3c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C2-ff-3c-N.wav,double-bass,test,0
Strings/Contrabass/ordinario/Cb-ord-C2-ff-4c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C2-ff-4c-N.wav,double-bass,test,0
Strings/Contrabass/ordinario/Cb-ord-C2-mf-3c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C2-mf-3c-N.wav,double-bass,test,0
Strings/Contrabass/ordinario/Cb-ord-C2-mf-4c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C2-mf-4c-N.wav,double-bass,test,0
Strings/Contrabass/ordinario/Cb-ord-C2-pp-3c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C2-pp-3c-N.wav,double-bass,test,0
Strings/Contrabass/ordinario/Cb-ord-C2-pp-4c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C2-pp-4c-N.wav,double-bass,test,0
Strings/Contrabass/ordinario/Cb-ord-C3-ff-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C3-ff-1c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C3-ff-2c-T13u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C3-ff-2c-T13u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C3-ff-3c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C3-ff-3c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C3-ff-4c-T14u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C3-ff-4c-T14u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C3-mf-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C3-mf-1c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C3-mf-2c-T12u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C3-mf-2c-T12u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C3-mf-3c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C3-mf-3c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C3-mf-4c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C3-mf-4c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C3-pp-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C3-pp-1c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C3-pp-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C3-pp-2c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C3-pp-3c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C3-pp-3c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C3-pp-4c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C3-pp-4c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C4-ff-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C4-ff-1c-N.wav,double-bass,test,0
Strings/Contrabass/ordinario/Cb-ord-C4-ff-2c-T20u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C4-ff-2c-T20u.wav,double-bass,test,0
Strings/Contrabass/ordinario/Cb-ord-C4-mf-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C4-mf-1c-N.wav,double-bass,test,0
Strings/Contrabass/ordinario/Cb-ord-C4-mf-2c-T13u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C4-mf-2c-T13u.wav,double-bass,test,0
Strings/Contrabass/ordinario/Cb-ord-C4-pp-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C4-pp-1c-N.wav,double-bass,test,0
Strings/Contrabass/ordinario/Cb-ord-C4-pp-2c-T13u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C4-pp-2c-T13u.wav,double-bass,test,0
Strings/Contrabass/ordinario/Cb-ord-C5-ff-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C5-ff-1c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C5-mf-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C5-mf-1c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-C5-pp-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-C5-pp-1c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D#2-ff-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D#2-ff-2c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D#2-ff-3c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D#2-ff-3c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D#2-ff-4c-T16u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D#2-ff-4c-T16u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D#2-mf-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D#2-mf-2c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D#2-mf-3c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D#2-mf-3c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D#2-mf-4c-T12u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D#2-mf-4c-T12u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D#2-pp-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D#2-pp-2c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D#2-pp-3c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D#2-pp-3c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D#2-pp-4c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D#2-pp-4c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D#3-ff-1c-T11u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D#3-ff-1c-T11u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D#3-ff-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D#3-ff-2c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D#3-ff-3c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D#3-ff-3c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D#3-ff-4c-T31u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D#3-ff-4c-T31u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D#3-mf-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D#3-mf-1c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D#3-mf-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D#3-mf-2c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D#3-mf-3c-T24d.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D#3-mf-3c-T24d.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D#3-mf-4c-T11u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D#3-mf-4c-T11u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D#3-pp-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D#3-pp-1c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D#3-pp-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D#3-pp-2c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D#3-pp-3c-T18d.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D#3-pp-3c-T18d.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D#3-pp-4c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D#3-pp-4c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D#4-ff-1c-T20u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D#4-ff-1c-T20u.wav,double-bass,test,0
Strings/Contrabass/ordinario/Cb-ord-D#4-mf-1c-T18u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D#4-mf-1c-T18u.wav,double-bass,test,0
Strings/Contrabass/ordinario/Cb-ord-D#4-pp-1c-T10u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D#4-pp-1c-T10u.wav,double-bass,test,0
Strings/Contrabass/ordinario/Cb-ord-D2-ff-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D2-ff-2c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D2-ff-3c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D2-ff-3c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D2-ff-4c-T24u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D2-ff-4c-T24u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D2-mf-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D2-mf-2c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D2-mf-3c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D2-mf-3c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D2-mf-4c-T14u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D2-mf-4c-T14u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D2-pp-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D2-pp-2c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D2-pp-3c-T14d.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D2-pp-3c-T14d.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D2-pp-4c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D2-pp-4c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D3-ff-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D3-ff-1c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D3-ff-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D3-ff-2c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D3-ff-3c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D3-ff-3c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D3-ff-4c-T31u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D3-ff-4c-T31u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D3-mf-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D3-mf-1c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D3-mf-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D3-mf-2c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D3-mf-3c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D3-mf-3c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D3-mf-4c-T19u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D3-mf-4c-T19u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D3-pp-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D3-pp-1c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D3-pp-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D3-pp-2c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D3-pp-3c-T27d.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D3-pp-3c-T27d.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D3-pp-4c-T15u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D3-pp-4c-T15u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-D4-ff-1c-T17d.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D4-ff-1c-T17d.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-D4-ff-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D4-ff-2c-N.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-D4-mf-1c-T13d.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D4-mf-1c-T13d.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-D4-mf-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D4-mf-2c-N.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-D4-pp-1c-T12d.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D4-pp-1c-T12d.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-D4-pp-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-D4-pp-2c-N.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-E1-ff-4c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-E1-ff-4c-N.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-E1-mf-4c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-E1-mf-4c-N.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-E1-pp-4c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-E1-pp-4c-N.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-E2-ff-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-E2-ff-2c-N.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-E2-ff-3c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-E2-ff-3c-N.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-E2-ff-4c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-E2-ff-4c-N.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-E2-mf-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-E2-mf-2c-N.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-E2-mf-3c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-E2-mf-3c-N.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-E2-mf-4c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-E2-mf-4c-N.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-E2-pp-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-E2-pp-2c-N.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-E2-pp-3c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-E2-pp-3c-N.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-E2-pp-4c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-E2-pp-4c-N.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-E3-ff-1c-T12u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-E3-ff-1c-T12u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-E3-ff-2c-T16u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-E3-ff-2c-T16u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-E3-ff-3c-T17d.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-E3-ff-3c-T17d.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-E3-mf-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-E3-mf-1c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-E3-mf-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-E3-mf-2c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-E3-mf-3c-T14d.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-E3-mf-3c-T14d.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-E3-pp-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-E3-pp-1c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-E3-pp-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-E3-pp-2c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-E3-pp-3c-T24d.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-E3-pp-3c-T24d.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-E4-ff-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-E4-ff-1c-N.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-E4-mf-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-E4-mf-1c-N.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-E4-pp-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-E4-pp-1c-N.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-F#1-ff-4c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-F#1-ff-4c-N.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-F#1-mf-4c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-F#1-mf-4c-N.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-F#1-pp-4c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-F#1-pp-4c-N.wav,double-bass,val,0
Strings/Contrabass/ordinario/Cb-ord-F#2-ff-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-F#2-ff-2c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-F#2-ff-3c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-F#2-ff-3c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-F#2-ff-4c-T31u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-F#2-ff-4c-T31u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-F#2-mf-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-F#2-mf-2c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-F#2-mf-3c-T12u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-F#2-mf-3c-T12u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-F#2-mf-4c-T10u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-F#2-mf-4c-T10u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-F#2-pp-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-F#2-pp-2c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-F#2-pp-3c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-F#2-pp-3c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-F#2-pp-4c-T15u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-F#2-pp-4c-T15u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-F#3-ff-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-F#3-ff-1c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-F#3-ff-2c-T19u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-F#3-ff-2c-T19u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-F#3-ff-3c-T10u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-F#3-ff-3c-T10u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-F#3-mf-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-F#3-mf-1c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-F#3-mf-2c-T14u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-F#3-mf-2c-T14u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-F#3-mf-3c-T15u.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-F#3-mf-3c-T15u.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-F#3-pp-1c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-F#3-pp-1c-N.wav,double-bass,train,0
Strings/Contrabass/ordinario/Cb-ord-F#3-pp-2c-N.wav,work/trimmed/Strings/Contrabass/ordinario/Cb-ord-F#3-pp-2c-N.wav,double-bass,train,0
